ab_id,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
2015011077,543302,Single,201500146,8,0,2,R,446372,L,False
2015011078,457788,Sac Bunt,201500146,8,1,2,R,446372,L,False
2015011079,542454,Groundout,201500146,8,2,2,R,446372,L,False
2015011080,500871,Hit By Pitch,201500146,8,2,2,R,446372,L,False
2015011081,408045,Groundout,201500146,8,3,2,R,446372,L,False
2015011082,449107,Groundout,201500146,9,1,2,L,450282,R,True
2015011083,502082,Single,201500146,9,1,2,L,450282,L,True
2015011084,547379,Strikeout,201500146,9,2,2,L,450282,R,True
2015011085,608070,Strikeout,201500146,9,3,2,L,450282,R,True
2015011086,572821,Single,201500146,9,0,2,R,502083,R,False
2015011087,573627,Lineout,201500146,9,1,2,R,502083,L,False
2015011088,461858,Groundout,201500146,9,2,2,R,502083,R,False
2015011089,542455,Intent Walk,201500146,9,2,2,R,502083,L,False
2015011090,543302,Groundout,201500146,9,3,2,R,502083,L,False
2015011091,456422,Bunt Groundout,201500146,10,1,2,L,573204,L,True
2015011092,543401,Strikeout,201500146,10,2,2,L,573204,L,True
2015011093,488726,Single,201500146,10,2,2,L,573204,L,True
2015011094,467793,Flyout,201500146,10,3,2,R,430641,L,True
2015011095,457788,Strikeout,201500146,10,1,2,R,502083,L,False
2015011096,542454,Groundout,201500146,10,2,2,R,502083,L,False
2015011097,453203,Single,201500146,10,2,2,R,502083,R,False
2015011098,408045,Intent Walk,201500146,10,2,2,L,519240,L,False
2015011099,572821,Walk,201500146,10,2,2,R,543766,R,False
2015011100,573627,Strikeout,201500146,10,3,2,R,543766,L,False
2015011101,461235,Strikeout,201500146,11,1,2,R,430641,L,True
2015011102,449107,Double,201500146,11,1,2,R,430641,R,True
2015011103,502082,Intent Walk,201500146,11,1,2,R,430641,L,True
2015011104,547379,Strikeout,201500146,11,2,2,R,430641,R,True
2015011105,608070,Groundout,201500146,11,3,2,R,430641,L,True
2015011106,461858,Home Run,201500146,11,0,2,R,543766,R,False
2015011107,453568,Strikeout,201500147,1,1,0,L,477132,L,True
2015011108,453064,Single,201500147,1,1,0,L,477132,R,True
2015011109,571448,Lineout,201500147,1,2,0,L,477132,R,True
2015011110,501647,Groundout,201500147,1,3,0,L,477132,R,True
2015011111,276519,Walk,201500147,1,0,0,R,452718,L,False
2015011112,408307,Pop Out,201500147,1,1,0,R,452718,L,False
2015011113,408236,Double,201500147,1,1,0,R,452718,L,False
2015011114,435062,Home Run,201500147,1,1,0,R,452718,R,False
2015011115,518735,Groundout,201500147,1,2,0,R,452718,L,False
2015011116,444843,Strikeout,201500147,1,3,0,R,452718,L,False
2015011117,460026,Strikeout,201500147,2,1,3,L,477132,R,True
2015011118,572816,Strikeout,201500147,2,2,3,L,477132,L,True
2015011119,453211,Strikeout,201500147,2,3,3,L,477132,R,True
2015011120,346874,Pop Out,201500147,2,1,0,R,452718,R,False
2015011121,592626,Strikeout,201500147,2,2,0,R,452718,L,False
2015011122,477132,Double,201500147,2,2,0,R,452718,L,False
2015011123,276519,Groundout,201500147,2,3,0,R,452718,L,False
2015011124,452718,Strikeout,201500147,3,1,3,L,477132,R,True
2015011125,518934,Strikeout,201500147,3,2,3,L,477132,R,True
2015011126,453568,Lineout,201500147,3,3,3,L,477132,L,True
2015011127,408307,Pop Out,201500147,3,1,0,R,452718,L,False
2015011128,408236,Groundout,201500147,3,2,0,R,452718,L,False
2015011129,435062,Strikeout,201500147,3,3,0,R,452718,R,False
2015011130,453064,Home Run,201500147,4,0,3,L,477132,R,True
2015011131,571448,Flyout,201500147,4,1,3,L,477132,R,True
2015011132,501647,Single,201500147,4,1,3,L,477132,R,True
2015011133,460026,Strikeout,201500147,4,2,3,L,477132,R,True
2015011134,572816,Single,201500147,4,3,3,L,477132,L,True
2015011135,518735,Walk,201500147,4,0,1,R,452718,L,False
2015011136,444843,Single,201500147,4,0,1,R,452718,L,False
2015011137,346874,Grounded Into DP,201500147,4,2,1,R,452718,R,False
2015011138,592626,Intent Walk,201500147,4,2,1,R,452718,L,False
2015011139,477132,Strikeout,201500147,4,3,1,R,452718,L,False
2015011140,453211,Field Error,201500147,5,0,4,L,477132,R,True
2015011141,452718,Strikeout,201500147,5,1,4,L,477132,R,True
2015011142,518934,Strikeout,201500147,5,2,4,L,477132,R,True
2015011143,453568,Home Run,201500147,5,2,4,L,477132,L,True
2015011144,453064,Strikeout,201500147,5,3,4,L,477132,R,True
2015011145,276519,Strikeout,201500147,5,1,3,R,452718,L,False
2015011146,408307,Single,201500147,5,1,3,R,452718,L,False
2015011147,408236,Double,201500147,5,1,3,R,452718,L,False
2015011148,435062,Double,201500147,5,1,3,R,452718,R,False
2015011149,518735,Strikeout,201500147,5,2,3,R,452718,L,False
2015011150,444843,Walk,201500147,5,2,3,R,452718,L,False
2015011151,346874,Single,201500147,5,2,3,R,623184,R,False
2015011152,592626,Flyout,201500147,5,3,3,R,623184,L,False
2015011153,571448,Groundout,201500147,6,1,6,L,477132,R,True
2015011154,501647,Double,201500147,6,1,6,L,477132,R,True
2015011155,460026,Walk,201500147,6,1,6,L,477132,R,True
2015011156,572816,Strikeout,201500147,6,2,6,L,477132,L,True
2015011157,453211,Strikeout,201500147,6,3,6,L,477132,R,True
2015011158,648717,Flyout,201500147,6,1,3,R,623184,R,False
2015011159,276519,Strikeout,201500147,6,2,3,R,623184,L,False
2015011160,408307,Pop Out,201500147,6,3,3,R,623184,L,False
2015011161,501255,Strikeout,201500147,7,1,6,L,572089,R,True
2015011162,518934,Lineout,201500147,7,2,6,L,572089,R,True
2015011163,453568,Groundout,201500147,7,3,6,L,572089,L,True
2015011164,408236,Single,201500147,7,0,3,L,543184,L,False
2015011165,435062,Lineout,201500147,7,1,3,L,543184,R,False
2015011166,518735,Single,201500147,7,1,3,L,543184,R,False
2015011167,444843,Sac Fly,201500147,7,2,3,L,543184,L,False
2015011168,346874,Flyout,201500147,7,3,3,L,543184,R,False
2015011169,453064,Pop Out,201500147,8,1,7,R,554340,R,True
2015011170,571448,Single,201500147,8,1,7,R,554340,R,True
2015011171,501647,Strikeout,201500147,8,2,7,R,554340,R,True
2015011172,460026,Strikeout,201500147,8,3,7,R,554340,R,True
2015011173,592626,Walk,201500147,8,0,3,R,115629,L,False
2015011174,457759,Strikeout,201500147,8,1,3,R,115629,R,False
2015011175,276519,Strikeout,201500147,8,2,3,R,115629,L,False
2015011176,408307,Groundout,201500147,8,3,3,R,115629,L,False
2015011177,572816,Groundout,201500147,9,1,7,L,571893,L,True
2015011178,453211,Flyout,201500147,9,2,7,L,571893,R,True
2015011179,502374,Strikeout,201500147,9,3,7,L,571893,R,True
2015011180,543829,Strikeout,201500148,1,1,0,R,112526,L,True
2015011181,592885,Groundout,201500148,1,2,0,R,112526,L,True
2015011182,519317,Home Run,201500148,1,2,0,R,112526,R,True
2015011183,445988,Groundout,201500148,1,3,0,R,112526,R,True
2015011184,434158,Flyout,201500148,1,1,1,R,475479,L,False
2015011185,501571,Flyout,201500148,1,2,1,R,475479,R,False
2015011186,446263,Strikeout,201500148,1,3,1,R,475479,L,False
2015011187,434604,Groundout,201500148,2,1,0,R,112526,R,True
2015011188,400085,Flyout,201500148,2,2,0,R,112526,L,True
2015011189,592663,Double,201500148,2,2,0,R,112526,R,True
2015011190,588751,Lineout,201500148,2,3,0,R,112526,R,True
2015011191,150212,Strikeout,201500148,2,1,1,R,475479,R,False
2015011192,502517,Lineout,201500148,2,2,1,R,475479,L,False
2015011193,493472,Lineout,201500148,2,3,1,R,475479,R,False
2015011194,475479,Strikeout,201500148,3,1,0,R,112526,R,True
2015011195,543829,Groundout,201500148,3,2,0,R,112526,L,True
2015011196,592885,Lineout,201500148,3,3,0,R,112526,L,True
2015011197,527038,Groundout,201500148,3,1,1,R,475479,R,False
2015011198,489232,Walk,201500148,3,1,1,R,475479,R,False
2015011199,112526,Forceout,201500148,3,2,1,R,475479,R,False
2015011200,434158,Flyout,201500148,3,3,1,R,475479,L,False
2015011201,519317,Flyout,201500148,4,1,0,R,112526,R,True
2015011202,445988,Single,201500148,4,1,0,R,112526,R,True
2015011203,434604,Grounded Into DP,201500148,4,3,0,R,112526,R,True
2015011204,501571,Groundout,201500148,4,1,1,R,475479,R,False
2015011205,446263,Lineout,201500148,4,2,1,R,475479,L,False
2015011206,150212,Groundout,201500148,4,3,1,R,475479,R,False
2015011207,400085,Pop Out,201500148,5,1,0,R,112526,L,True
2015011208,592663,Groundout,201500148,5,2,0,R,112526,R,True
2015011209,588751,Double,201500148,5,2,0,R,112526,R,True
2015011210,475479,Strikeout,201500148,5,3,0,R,112526,R,True
2015011211,502517,Flyout,201500148,5,1,1,R,475479,L,False
2015011212,493472,Walk,201500148,5,1,1,R,475479,R,False
2015011213,527038,Single,201500148,5,1,1,R,475479,R,False
2015011214,489232,Walk,201500148,5,1,1,R,475479,R,False
2015011215,112526,Sac Fly,201500148,5,2,1,R,475479,R,False
2015011216,434158,Strikeout,201500148,5,3,1,L,543272,L,False
2015011217,543829,Groundout,201500148,6,1,1,R,112526,L,True
2015011218,592885,Strikeout,201500148,6,2,1,R,112526,L,True
2015011219,519317,Strikeout,201500148,6,3,1,R,112526,R,True
2015011220,501571,Single,201500148,6,0,1,L,543272,R,False
2015011221,446263,Single,201500148,6,0,1,L,543272,L,False
2015011222,150212,Single,201500148,6,0,1,L,543272,R,False
2015011223,502517,Groundout,201500148,6,1,1,L,543272,L,False
2015011224,493472,Sac Fly,201500148,6,2,1,R,473879,R,False
2015011225,527038,Groundout,201500148,6,3,1,R,473879,R,False
2015011226,445988,Single,201500148,7,0,3,R,112526,R,True
2015011227,434604,Flyout,201500148,7,1,3,R,112526,R,True
2015011228,400085,Single,201500148,7,1,3,R,112526,L,True
2015011229,592663,Flyout,201500148,7,2,3,R,112526,R,True
2015011230,588751,Groundout,201500148,7,3,3,R,112526,R,True
2015011231,489232,Strikeout,201500148,7,1,1,R,473879,R,False
2015011232,594940,Single,201500148,7,1,1,R,473879,L,False
2015011233,434158,Strikeout,201500148,7,2,1,R,473879,L,False
2015011234,501571,Groundout,201500148,7,3,1,R,473879,R,False
2015011235,425557,Lineout,201500148,8,1,3,L,460283,R,True
2015011236,543829,Groundout,201500148,8,2,3,L,460283,L,True
2015011237,592885,Groundout,201500148,8,3,3,L,460283,L,True
2015011238,446263,Flyout,201500148,8,1,1,R,457768,L,False
2015011239,150212,Double,201500148,8,1,1,R,457768,R,False
2015011240,502517,Double,201500148,8,1,1,R,457768,L,False
2015011241,493472,Lineout,201500148,8,2,1,R,457768,R,False
2015011242,527038,Groundout,201500148,8,3,1,R,457768,R,False
2015011243,519317,Strikeout,201500148,9,1,4,R,544727,R,True
2015011244,445988,Strikeout,201500148,9,2,4,R,544727,R,True
2015011245,434604,Single,201500148,9,2,4,R,544727,R,True
2015011246,400085,Groundout,201500148,9,3,4,R,544727,L,True
2015011247,516416,Groundout,201500149,1,1,0,R,474699,R,True
2015011248,518960,Strikeout,201500149,1,2,0,R,474699,R,True
2015011249,460075,Lineout,201500149,1,3,0,R,474699,R,True
2015011250,543281,Groundout,201500149,1,1,0,R,519076,R,False
2015011251,465041,Groundout,201500149,1,2,0,R,519076,R,False
2015011252,570256,Groundout,201500149,1,3,0,R,519076,L,False
2015011253,452252,Walk,201500149,2,0,0,R,474699,L,True
2015011254,133380,Strikeout,201500149,2,1,0,R,474699,R,True
2015011255,501981,Double,201500149,2,1,0,R,474699,R,True
2015011256,467827,Groundout,201500149,2,2,0,R,474699,L,True
2015011257,571697,Intent Walk,201500149,2,2,0,R,474699,L,True
2015011258,519076,Strikeout,201500149,2,3,0,R,474699,R,True
2015011259,457705,Double,201500149,2,0,1,R,519076,R,False
2015011260,476883,Strikeout,201500149,2,1,1,R,519076,L,False
2015011261,516782,Groundout,201500149,2,2,1,R,519076,R,False
2015011262,474568,Groundout,201500149,2,3,1,R,519076,R,False
2015011263,516416,Lineout,201500149,3,1,0,R,474699,R,True
2015011264,518960,Strikeout,201500149,3,2,0,R,474699,R,True
2015011265,460075,Flyout,201500149,3,3,0,R,474699,R,True
2015011266,446481,Groundout,201500149,3,1,1,R,519076,R,False
2015011267,474699,Lineout,201500149,3,2,1,R,519076,R,False
2015011268,543281,Strikeout,201500149,3,3,1,R,519076,R,False
2015011269,452252,Pop Out,201500149,4,1,0,R,474699,L,True
2015011270,133380,Groundout,201500149,4,2,0,R,474699,R,True
2015011271,501981,Single,201500149,4,2,0,R,474699,R,True
2015011272,467827,Walk,201500149,4,2,0,R,474699,L,True
2015011273,571697,Strikeout,201500149,4,3,0,R,474699,L,True
2015011274,465041,Hit By Pitch,201500149,4,0,1,R,519076,R,False
2015011275,570256,Single,201500149,4,0,1,R,519076,L,False
2015011276,457705,Groundout,201500149,4,1,1,R,519076,R,False
2015011277,476883,Double Play,201500149,4,3,1,R,519076,L,False
2015011278,519076,Groundout,201500149,5,1,1,R,474699,R,True
2015011279,516416,Single,201500149,5,1,1,R,474699,R,True
2015011280,518960,Single,201500149,5,1,1,R,474699,R,True
2015011281,460075,Grounded Into DP,201500149,5,3,1,R,474699,R,True
2015011282,516782,Single,201500149,5,0,1,R,519076,R,False
2015011283,474568,Groundout,201500149,5,1,1,R,519076,R,False
2015011284,446481,Single,201500149,5,1,1,R,519076,R,False
2015011285,474699,Strikeout,201500149,5,2,1,R,519076,R,False
2015011286,543281,Single,201500149,5,2,1,R,519076,R,False
2015011287,465041,Runner Out,201500149,5,3,1,R,519076,R,False
2015011288,452252,Strikeout,201500149,6,1,3,R,474699,L,True
2015011289,133380,Flyout,201500149,6,2,3,R,474699,R,True
2015011290,501981,Single,201500149,6,2,3,R,474699,R,True
2015011291,467827,Double,201500149,6,2,3,R,474699,L,True
2015011292,571697,Intent Walk,201500149,6,2,3,R,474699,L,True
2015011293,467143,Lineout,201500149,6,3,3,R,474699,R,True
2015011294,465041,Strikeout,201500149,6,1,2,R,502026,R,False
2015011295,570256,Double,201500149,6,1,2,R,502026,L,False
2015011296,457705,Strikeout,201500149,6,2,2,R,502026,R,False
2015011297,476883,Intent Walk,201500149,6,2,2,R,502026,L,False
2015011298,516782,Forceout,201500149,6,3,2,R,502026,R,False
2015011299,516416,Groundout,201500149,7,1,3,R,453172,R,True
2015011300,518960,Groundout,201500149,7,2,3,R,453172,R,True
2015011301,460075,Lineout,201500149,7,3,3,R,453172,R,True
2015011302,474568,Single,201500149,7,0,2,R,502026,R,False
2015011303,446481,Sac Bunt,201500149,7,1,2,R,502026,R,False
2015011304,518911,Walk,201500149,7,1,2,R,502026,L,False
2015011305,543281,Groundout,201500149,7,2,2,R,502026,R,False
2015011306,465041,Groundout,201500149,7,3,2,R,502026,R,False
2015011307,452252,Groundout,201500149,8,1,3,L,453265,L,True
2015011308,133380,Lineout,201500149,8,2,3,L,453265,R,True
2015011309,501981,Strikeout,201500149,8,3,3,L,453265,R,True
2015011310,570256,Single,201500149,8,0,2,R,455009,L,False
2015011311,457705,Lineout,201500149,8,1,2,R,455009,R,False
2015011312,476883,Single,201500149,8,1,2,R,455009,L,False
2015011313,516782,Home Run,201500149,8,1,2,R,455009,R,False
2015011314,474568,Strikeout,201500149,8,2,2,R,455009,R,False
2015011315,446481,Single,201500149,8,2,2,R,455009,R,False
2015011316,435522,Strikeout,201500149,8,3,2,R,518468,L,False
2015011317,499864,Strikeout,201500149,9,1,6,L,455374,R,True
2015011318,595386,Double,201500149,9,1,6,L,455374,R,True
2015011319,455117,Strikeout,201500149,9,2,6,L,455374,R,True
2015011320,516416,Single,201500149,9,2,6,L,455374,R,True
2015011321,518960,Flyout,201500149,9,3,6,R,453343,R,True
2015011322,453056,Strikeout,201500150,1,1,0,R,501992,L,True
2015011323,452104,Strikeout,201500150,1,2,0,R,501992,L,True
2015011324,136860,Walk,201500150,1,2,0,R,501992,L,True
2015011325,407893,Walk,201500150,1,2,0,R,501992,L,True
2015011326,435263,Pop Out,201500150,1,3,0,R,501992,L,True
2015011327,595281,Groundout,201500150,1,1,0,R,476589,L,False
2015011328,519306,Single,201500150,1,1,0,R,476589,R,False
2015011329,452678,Single,201500150,1,1,0,R,476589,L,False
2015011330,446334,Grounded Into DP,201500150,1,3,0,R,476589,R,False
2015011331,121347,Home Run,201500150,2,0,0,R,501992,R,True
2015011332,452220,Walk,201500150,2,0,0,R,501992,L,True
2015011333,455759,Sac Bunt,201500150,2,1,0,R,501992,R,True
2015011334,544369,Flyout,201500150,2,2,0,R,501992,L,True
2015011335,453056,Groundout,201500150,2,3,0,R,501992,L,True
2015011336,457775,Lineout,201500150,2,1,1,R,476589,R,False
2015011337,488852,Flyout,201500150,2,2,1,R,476589,L,False
2015011338,523253,Single,201500150,2,2,1,R,476589,R,False
2015011339,542921,Strikeout,201500150,2,3,1,R,476589,R,False
2015011340,452104,Strikeout,201500150,3,1,0,R,501992,L,True
2015011341,136860,Strikeout,201500150,3,2,0,R,501992,L,True
2015011342,407893,Flyout,201500150,3,3,0,R,501992,L,True
2015011343,435064,Pop Out,201500150,3,1,1,R,476589,R,False
2015011344,595281,Groundout,201500150,3,2,1,R,476589,L,False
2015011345,519306,Pop Out,201500150,3,3,1,R,476589,R,False
2015011346,435263,Strikeout,201500150,4,1,0,R,501992,L,True
2015011347,121347,Groundout,201500150,4,2,0,R,501992,R,True
2015011348,452220,Home Run,201500150,4,2,0,R,501992,L,True
2015011349,455759,Walk,201500150,4,2,0,R,501992,R,True
2015011350,544369,Strikeout,201500150,4,3,0,R,501992,L,True
2015011351,452678,Strikeout,201500150,4,1,2,R,476589,L,False
2015011352,446334,Single,201500150,4,1,2,R,476589,R,False
2015011353,457775,Walk,201500150,4,1,2,R,476589,R,False
2015011354,488852,Home Run,201500150,4,1,2,R,476589,L,False
2015011355,523253,Home Run,201500150,4,1,2,R,476589,R,False
2015011356,542921,Lineout,201500150,4,2,2,R,476589,R,False
2015011357,435064,Walk,201500150,4,2,2,R,476589,R,False
2015011358,595281,Groundout,201500150,4,3,2,R,476589,L,False
2015011359,453056,Groundout,201500150,5,1,4,R,501992,L,True
2015011360,452104,Strikeout,201500150,5,2,4,R,501992,L,True
2015011361,136860,Groundout,201500150,5,3,4,R,501992,L,True
2015011362,519306,Strikeout,201500150,5,1,2,R,469134,R,False
2015011363,452678,Groundout,201500150,5,2,2,R,469134,L,False
2015011364,446334,Walk,201500150,5,2,2,R,469134,R,False
2015011365,457775,Strikeout,201500150,5,3,2,R,469134,R,False
2015011366,407893,Flyout,201500150,6,1,4,R,457117,L,True
2015011367,435263,Walk,201500150,6,1,4,R,457117,L,True
2015011368,121347,Home Run,201500150,6,1,4,R,457117,R,True
2015011369,452220,Strikeout,201500150,6,2,4,R,457117,L,True
2015011370,455759,Flyout,201500150,6,3,4,R,457117,R,True
2015011371,488852,Pop Out,201500150,6,1,4,R,469134,L,False
2015011372,523253,Groundout,201500150,6,2,4,R,469134,R,False
2015011373,542921,Lineout,201500150,6,3,4,R,469134,R,False
2015011374,544369,Flyout,201500150,7,1,4,L,592677,L,True
2015011375,453056,Walk,201500150,7,1,4,L,592677,L,True
2015011376,452104,Grounded Into DP,201500150,7,3,4,L,592677,R,True
2015011377,435064,Lineout,201500150,7,1,4,R,469134,R,False
2015011378,595281,Strikeout,201500150,7,2,4,L,458677,L,False
2015011379,519306,Single,201500150,7,2,4,R,476454,R,False
2015011380,452678,Groundout,201500150,7,3,4,R,476454,L,False
2015011381,136860,Single,201500150,8,0,4,R,448178,L,True
2015011382,407893,Flyout,201500150,8,1,4,R,448178,L,True
2015011383,435263,Flyout,201500150,8,2,4,R,448178,L,True
2015011384,121347,Single,201500150,8,2,4,R,448178,R,True
2015011385,452220,Groundout,201500150,8,3,4,R,448178,L,True
2015011386,446334,Strikeout,201500150,8,1,5,R,476454,R,False
2015011387,457775,Flyout,201500150,8,2,5,R,476454,R,False
2015011388,425784,Lineout,201500150,8,3,5,L,453192,R,False
